node_id,x,y,semi_major,semi_minor,angle
1,101,5,7,6,157.5
2,737,15,17,16,0.0
3,80,86,45,40,90.0
4,88,119,43,40,67.49999999999994
5,744,185,32,29,157.5
6,310,190,28,27,157.5
7,808,198,40,38,157.5
8,1082,233,27,26,0.0
9,797,268,37,35,90.0
10,51,376,35,34,112.5
11,18,558,21,19,90.0
12,652,572,16,15,90.0
13,946,575,33,32,67.5
14,617,635,24,22,90.0
15,882,699,38,36,90.0
16,460,705,23,20,67.49999999999994
17,25,711,28,26,90.0
18,177,713,26,24,0.0
19,665,735,40,38,112.5
20,357,736,49,47,22.500000000000057
21,473,739,24,23,112.5
22,356,745,49,47,112.5
23,882,751,37,36,90.0
24,535,751,28,27,112.5
25,174,784,37,35,45.0
26,689,796,22,21,157.5
27,383,805,29,26,67.5
28,54,805,33,31,22.500000000000057
29,191,805,42,39,67.5
30,262,812,28,25,0.0
31,1067,834,36,32,90.0
32,654,846,30,28,0.0
33,469,848,40,36,90.0
34,524,848,54,50,157.5
35,548,859,49,45,0.0
36,655,861,31,29,90.0
37,366,870,26,25,157.5
38,177,880,26,24,0.0
39,63,883,22,21,0.0
