node_id,x,y,semi_major,semi_minor,angle
1,120,25,28,26,0.0
2,428,28,30,29,90.0
3,1103,30,27,25,90.0
4,120,39,28,26,90.0
5,16,49,18,17,90.0
6,167,122,35,34,135.0
7,144,128,31,30,0.0
8,154,128,33,32,157.5
9,1000,192,35,34,90.0
10,557,226,35,31,67.49999999999994
11,174,241,35,34,45.0
12,176,244,34,31,157.5
13,584,249,37,31,22.500000000000057
14,56,255,35,30,0.0
15,436,403,24,23,22.5
16,538,416,36,31,112.5
17,467,421,27,26,22.500000000000057
18,213,469,31,29,90.0
19,579,506,23,21,0.0
20,429,506,29,28,22.5
21,523,541,30,29,90.0
22,661,549,29,28,90.0
23,523,581,31,30,157.5
24,359,639,40,39,112.5
25,359,663,46,43,157.5
26,1111,676,18,17,90.0
27,337,687,40,39,0.0
28,190,705,27,26,0.0
29,272,710,44,41,157.5
30,475,718,39,38,22.500000000000057
31,644,728,28,27,112.5
32,274,739,35,34,90.0
33,629,755,25,24,22.5
34,263,771,23,21,0.0
35,475,775,25,24,0.0
36,540,779,26,25,157.5
37,934,782,27,26,22.5
38,517,789,24,23,157.5
39,851,791,27,26,67.5
40,327,794,24,22,0.0
41,448,793,22,20,157.5
42,298,804,22,21,90.0
43,837,856,28,26,90.0
44,201,862,27,25,67.49999999999994
45,494,864,13,12,0.0
46,648,866,30,29,0.0
47,203,870,26,25,67.5
48,567,878,28,26,0.0
49,47,888,17,16,0.0
