node_id,x,y,semi_major,semi_minor,angle
1,948,23,26,24,0.0
2,803,181,16,14,157.5
3,539,261,23,22,22.500000000000057
4,929,263,42,41,22.500000000000057
5,321,267,23,22,0.0
6,315,364,31,29,157.5
7,801,376,29,26,90.0
8,520,383,19,17,0.0
9,44,384,25,24,90.0
10,225,408,25,24,22.500000000000057
11,420,455,37,35,112.5
12,1053,497,31,30,90.0
13,617,500,33,32,0.0
14,540,519,27,24,22.500000000000057
15,182,568,31,29,157.5
16,142,588,41,40,157.5
17,26,599,29,27,90.0
18,489,655,32,31,157.5
19,11,687,13,12,90.0
20,788,692,28,27,0.0
21,1091,713,30,29,157.5
22,558,750,27,26,0.0
23,402,779,15,14,157.5
24,477,779,16,15,0.0
25,896,812,32,31,0.0
26,679,818,26,25,90.0
27,220,835,27,25,90.0
28,277,846,22,21,22.500000000000057
29,121,848,19,18,90.0
30,55,852,23,22,157.5
31,833,871,34,33,90.0
32,448,884,16,15,112.5
33,189,887,18,17,90.0
