node_id,x,y,semi_major,semi_minor,angle
1,758,15,12,11,90.0
2,843,17,19,18,0.0
3,994,25,28,26,0.0
4,860,65,16,15,22.5
5,801,93,19,18,90.0
6,1112,117,17,16,90.0
7,885,126,20,19,112.5
8,1013,129,32,28,22.5
9,88,310,14,13,22.5
10,8,349,10,9,90.0
11,55,350,11,10,0.0
12,66,427,21,20,90.0
13,90,435,17,16,22.5
14,9,465,11,10,90.0
15,26,469,16,15,157.5
16,834,552,16,15,67.49999999999994
17,1065,556,27,26,0.0
18,856,575,17,16,112.5
19,1006,578,32,31,0.0
20,430,586,55,53,90.0
21,7,624,9,8,90.0
22,45,631,11,10,90.0
23,786,651,38,36,90.0
24,411,691,102,88,0.0
25,448,692,94,86,90.0
26,1107,697,23,21,90.0
27,260,704,38,37,45.0
28,289,741,58,53,90.0
29,781,758,23,22,0.0
30,817,767,25,22,0.0
31,495,773,69,65,67.5
32,264,790,58,44,90.0
33,1012,805,27,25,0.0
34,816,829,25,24,157.5
35,745,832,13,12,157.5
36,784,845,22,21,67.5
37,98,847,18,17,135.0
38,195,849,48,46,0.0
39,240,849,53,51,157.5
40,1078,851,31,30,0.0
41,895,857,32,31,67.5
42,119,874,31,30,0.0
