node_id,x,y,semi_major,semi_minor,angle
1,97,27,24,22,67.5
2,16,40,18,17,0.0
3,1091,51,38,37,90.0
4,40,85,17,16,67.49999999999994
5,1092,135,38,36,90.0
6,999,189,28,27,67.5
7,33,218,37,34,90.0
8,46,227,44,43,90.0
9,530,274,32,30,112.5
10,198,288,23,22,0.0
11,388,298,33,31,22.5
12,286,317,25,24,90.0
13,505,327,39,37,90.0
14,71,344,35,32,90.0
15,139,344,34,32,67.49999999999994
16,825,350,25,24,0.0
17,679,375,23,21,0.0
18,762,396,30,29,0.0
19,538,401,28,25,90.0
20,736,402,26,25,157.5
21,519,448,21,17,90.0
22,790,480,21,20,0.0
23,279,505,38,37,45.0
24,590,515,23,22,0.0
25,530,522,28,26,112.5
26,420,525,24,23,157.5
27,226,529,53,47,0.0
28,245,529,50,49,0.0
29,868,563,30,29,0.0
30,498,571,44,43,90.0
31,673,593,45,44,112.5
32,664,618,44,43,112.5
33,583,630,26,25,67.5
34,1088,634,31,29,0.0
35,463,650,21,19,90.0
36,391,654,22,21,22.500000000000057
37,467,670,21,18,67.5
38,675,682,28,26,90.0
39,162,687,37,34,157.5
40,584,689,21,19,112.5
41,145,694,38,35,157.5
42,274,699,25,23,67.49999999999994
43,525,707,21,19,67.5
44,631,723,32,31,0.0
45,621,762,35,30,90.0
46,534,769,18,16,67.5
47,626,794,24,23,90.0
48,815,794,24,22,67.5
49,175,830,19,18,90.0
50,63,845,43,38,90.0
51,62,861,40,39,90.0
52,621,872,29,24,22.5
