node_id,x,y,semi_major,semi_minor,angle
1,486,69,55,44,67.49999999999994
2,40,100,44,41,90.0
3,80,100,52,45,0.0
4,391,107,32,31,0.0
5,495,112,51,46,90.0
6,121,124,49,46,90.0
7,121,148,48,45,90.0
8,590,150,72,71,157.5
9,593,177,77,70,90.0
10,407,177,59,53,22.500000000000057
11,602,181,79,71,157.5
12,161,189,75,57,22.500000000000057
13,33,196,37,34,90.0
14,65,195,35,34,90.0
15,218,222,102,93,157.5
16,297,275,126,124,67.5
17,317,290,143,132,0.0
18,834,291,47,46,0.0
19,316,296,142,138,0.0
20,1032,318,60,58,112.5
21,844,325,65,59,0.0
22,903,326,61,59,0.0
23,567,334,90,77,90.0
24,138,336,18,17,0.0
25,314,342,137,134,90.0
26,553,366,115,98,67.49999999999994
27,752,375,50,40,67.5
28,1047,397,38,35,90.0
29,553,399,107,97,67.5
30,734,458,57,56,67.49999999999994
31,259,463,88,86,90.0
32,591,493,122,114,67.5
33,607,498,124,122,112.5
34,253,517,82,67,90.0
35,170,564,34,32,157.5
36,640,575,59,58,90.0
37,166,629,39,35,90.0
38,1045,629,18,17,22.500000000000057
39,588,657,62,58,90.0
40,190,658,53,52,22.500000000000057
41,567,665,74,72,112.5
42,869,685,15,14,67.49999999999994
43,962,706,17,16,90.0
44,186,716,51,50,90.0
45,903,721,25,23,90.0
46,40,755,44,41,90.0
47,869,778,22,20,90.0
48,1091,840,28,27,90.0
49,1024,850,23,22,90.0
50,1022,885,20,19,90.0
51,211,886,19,18,0.0
52,1098,888,17,16,0.0
53,921,891,14,13,0.0
