node_id,x,y,semi_major,semi_minor,angle
1,1050,9,11,10,0.0
2,704,27,30,28,0.0
3,786,49,33,29,90.0
4,798,56,35,34,90.0
5,101,59,63,60,0.0
6,207,68,68,62,0.0
7,207,72,67,66,0.0
8,364,81,82,80,112.5
9,728,87,42,37,90.0
10,797,151,59,54,157.5
11,125,161,54,51,22.500000000000057
12,588,163,49,48,67.49999999999994
13,575,170,52,51,67.5
14,1095,298,34,33,90.0
15,883,305,104,97,90.0
16,881,310,102,95,90.0
17,990,333,91,76,112.5
18,1006,435,76,67,0.0
19,1064,437,69,64,90.0
20,905,476,62,53,22.500000000000057
21,770,512,61,59,90.0
22,58,544,64,59,90.0
23,38,653,42,39,90.0
24,660,726,57,56,135.0
25,465,752,57,56,90.0
26,1054,762,16,15,157.5
27,947,768,15,14,90.0
28,983,770,20,18,157.5
29,989,776,22,21,45.0
30,625,789,42,40,112.5
31,526,815,40,39,45.0
32,948,836,13,12,90.0
33,990,838,24,23,90.0
34,644,876,30,28,0.0
