node_id,x,y,semi_major,semi_minor,angle
1,748,12,14,13,0.0
2,277,206,35,34,157.5
3,267,206,33,31,157.5
4,338,252,27,25,22.500000000000057
5,14,313,15,14,90.0
6,899,338,30,28,112.5
7,318,341,29,28,157.5
8,344,380,32,31,67.5
9,40,382,27,25,90.0
10,665,467,32,31,0.0
11,702,468,35,33,0.0
12,1051,512,27,26,90.0
13,23,569,26,24,90.0
14,301,647,36,35,0.0
15,509,648,28,26,157.5
16,329,649,37,34,0.0
17,9,682,11,10,90.0
18,338,708,30,29,67.5
19,161,708,25,23,22.500000000000057
20,602,725,37,36,90.0
21,470,745,27,25,157.5
22,445,756,25,24,67.5
23,168,792,37,33,22.5
24,647,804,34,30,22.500000000000057
25,195,818,37,34,67.5
26,417,820,22,19,0.0
27,55,837,32,31,22.500000000000057
28,1069,850,35,34,90.0
29,315,856,29,28,0.0
30,774,861,38,36,0.0
31,376,871,27,26,0.0
32,350,871,26,23,0.0
33,192,881,25,23,0.0
34,643,881,25,23,0.0
35,53,883,22,21,0.0
