node_id,x,y,semi_major,semi_minor,angle
1,753,12,14,13,90.0
2,755,75,9,8,0.0
3,809,85,27,26,0.0
4,1019,101,20,19,157.5
5,893,129,24,23,90.0
6,1065,131,23,22,90.0
7,13,280,15,14,90.0
8,78,311,18,17,157.5
9,94,359,14,13,0.0
10,76,427,23,22,0.0
11,1048,491,21,20,0.0
12,1081,538,30,29,90.0
13,19,540,22,20,90.0
14,1018,587,30,28,0.0
15,63,601,18,17,90.0
16,174,620,11,10,90.0
17,8,621,10,9,90.0
18,46,625,16,15,135.0
19,771,674,32,31,112.5
20,886,693,31,29,67.5
21,1092,697,25,24,0.0
22,419,710,102,101,22.5
23,441,710,97,94,90.0
24,1022,748,26,25,67.5
25,781,760,21,18,0.0
26,282,762,67,61,22.500000000000057
27,487,773,73,72,67.49999999999994
28,267,786,68,55,90.0
29,1017,803,30,27,0.0
30,725,811,33,32,90.0
31,821,829,24,23,157.5
32,782,845,24,23,157.5
33,1075,851,29,28,0.0
34,904,855,30,29,157.5
35,200,856,49,48,0.0
36,80,884,21,20,0.0
37,772,888,17,16,0.0
