node_id,x,y,semi_major,semi_minor,angle
1,540,17,19,18,0.0
2,118,25,27,26,0.0
3,897,48,42,41,0.0
4,1099,51,30,29,90.0
5,107,133,56,54,67.49999999999994
6,1106,171,24,22,90.0
7,575,221,38,37,90.0
8,716,235,55,51,157.5
9,196,344,59,58,67.5
10,191,603,68,64,0.0
11,224,607,74,64,22.5
12,664,701,54,51,90.0
13,964,760,37,31,0.0
14,1092,799,39,36,90.0
15,218,803,53,52,157.5
16,149,803,61,57,112.5
17,1044,805,32,31,157.5
18,167,812,76,62,22.500000000000057
19,1009,818,40,38,0.0
20,874,843,62,61,0.0
21,165,849,59,55,0.0
22,309,850,45,44,0.0
23,1000,858,48,46,0.0
24,796,874,31,30,0.0
25,59,878,28,26,0.0
