node_id,x,y,semi_major,semi_minor,angle
1,1092,46,36,35,0.0
2,87,91,13,12,90.0
3,1093,125,37,35,90.0
4,1000,186,26,25,0.0
5,48,228,44,43,22.500000000000057
6,530,274,31,30,112.5
7,196,283,25,24,157.5
8,389,295,35,31,22.5
9,291,310,26,24,0.0
10,506,328,37,34,90.0
11,69,342,34,31,90.0
12,141,342,31,30,90.0
13,827,350,28,26,0.0
14,769,397,36,35,22.5
15,536,400,28,25,90.0
16,737,407,24,23,90.0
17,521,445,19,18,90.0
18,790,478,22,20,0.0
19,739,485,17,16,0.0
20,196,501,41,36,22.500000000000057
21,260,511,53,47,157.5
22,588,514,23,21,0.0
23,422,522,26,25,157.5
24,531,522,28,27,112.5
25,230,524,56,53,0.0
26,245,524,57,54,0.0
27,870,562,30,29,0.0
28,667,563,34,33,90.0
29,502,566,42,40,90.0
30,495,566,44,40,0.0
31,667,571,34,33,90.0
32,703,594,26,25,0.0
33,643,626,28,27,22.5
34,586,630,24,23,67.5
35,669,638,23,22,90.0
36,1085,639,30,28,0.0
37,463,646,21,19,90.0
38,393,654,24,23,67.5
39,471,672,18,17,67.5
40,672,682,25,24,112.5
41,159,687,42,41,135.0
42,147,691,39,38,67.5
43,585,692,21,19,0.0
44,273,697,29,28,22.5
45,526,704,22,21,22.500000000000057
46,441,717,11,10,157.5
47,636,722,34,33,90.0
48,631,761,35,32,90.0
49,534,768,16,15,67.5
50,821,794,24,22,67.5
51,178,831,19,18,22.5
52,63,845,44,40,90.0
53,63,853,43,40,90.0
54,626,872,32,31,22.5
55,636,875,31,29,0.0
56,763,882,24,22,0.0
