node_id,x,y,semi_major,semi_minor,angle
1,537,62,21,18,90.0
2,377,66,6,5,157.5
3,277,107,11,10,90.0
4,1056,113,37,34,90.0
5,1070,114,41,37,112.5
6,869,116,21,20,157.5
7,501,156,22,21,90.0
8,997,182,21,20,90.0
9,953,191,32,31,90.0
10,1007,218,19,18,112.5
11,957,228,28,27,22.5
12,986,236,28,25,0.0
13,68,242,29,28,157.5
14,64,242,29,28,157.5
15,988,270,29,24,90.0
16,986,278,25,23,90.0
17,221,284,25,24,157.5
18,150,302,37,36,90.0
19,152,302,37,34,90.0
20,132,322,28,27,45.0
21,892,325,28,26,90.0
22,214,325,21,20,90.0
23,498,328,22,21,22.500000000000057
24,755,340,21,19,157.5
25,1089,343,11,10,0.0
26,286,349,16,14,22.5
27,248,356,13,12,0.0
28,403,360,13,11,0.0
29,96,362,22,21,90.0
30,329,364,22,21,157.5
31,904,372,21,18,90.0
32,987,376,23,20,90.0
33,237,393,18,17,0.0
34,342,395,17,15,67.5
35,766,408,18,17,157.5
36,992,411,23,21,90.0
37,496,412,18,17,67.49999999999994
38,879,421,23,22,67.49999999999994
39,180,427,20,19,112.5
40,822,431,36,35,67.5
41,284,433,26,25,0.0
42,272,433,26,25,0.0
43,579,434,11,10,90.0
44,560,435,13,12,0.0
45,309,442,21,20,22.500000000000057
46,13,447,15,14,90.0
47,822,458,35,33,0.0
48,666,465,20,19,22.5
49,736,466,24,23,22.5
50,186,467,19,18,67.5
51,761,487,23,18,22.500000000000057
52,673,549,18,16,90.0
53,717,554,16,15,0.0
54,250,560,19,18,0.0
55,129,572,24,23,67.49999999999994
56,659,582,16,15,90.0
57,171,618,27,25,22.500000000000057
58,829,636,29,28,112.5
59,734,641,28,27,112.5
60,714,658,24,23,157.5
61,671,659,22,21,0.0
62,122,693,19,17,90.0
63,909,699,32,31,157.5
64,714,715,24,21,22.5
65,123,716,17,16,90.0
66,87,744,21,19,112.5
67,1073,753,40,35,90.0
68,11,760,13,12,90.0
69,752,790,31,30,112.5
70,857,809,35,33,157.5
71,707,825,21,20,157.5
72,355,874,32,30,0.0
73,238,880,19,18,67.49999999999994
