node_id,x,y,semi_major,semi_minor,angle
1,943,25,28,26,0.0
2,805,182,14,13,157.5
3,216,195,28,27,90.0
4,930,265,39,38,22.500000000000057
5,313,366,29,28,135.0
6,45,384,25,24,90.0
7,226,406,26,25,0.0
8,420,460,36,35,112.5
9,1054,495,31,30,90.0
10,612,501,33,32,0.0
11,536,521,28,27,22.500000000000057
12,349,559,34,32,90.0
13,186,570,33,28,157.5
14,350,584,35,34,90.0
15,145,592,42,41,112.5
16,26,605,29,27,90.0
17,489,658,30,29,157.5
18,14,687,16,15,90.0
19,787,693,29,26,0.0
20,1089,712,31,30,157.5
21,555,748,24,23,0.0
22,404,784,20,19,0.0
23,472,787,20,19,157.5
24,896,814,32,31,0.0
25,673,822,25,24,90.0
26,224,836,28,25,90.0
27,276,839,24,23,90.0
28,118,852,23,22,90.0
29,456,884,22,20,0.0
30,193,887,18,17,90.0
