node_id,x,y,semi_major,semi_minor,angle
1,985,10,12,11,90.0
2,751,21,24,22,0.0
3,752,28,24,23,90.0
4,739,191,38,37,22.500000000000057
5,288,208,35,30,0.0
6,266,209,31,30,157.5
7,716,217,34,32,22.5
8,14,304,14,13,90.0
9,508,348,27,26,157.5
10,344,378,32,30,67.5
11,43,379,30,28,90.0
12,662,453,24,23,157.5
13,718,465,31,30,0.0
14,1053,517,28,27,112.5
15,22,565,25,23,90.0
16,296,642,36,35,22.5
17,325,644,35,32,0.0
18,942,657,26,25,90.0
19,605,661,28,27,90.0
20,162,721,21,19,22.500000000000057
21,465,741,34,31,67.49999999999994
22,448,745,32,30,157.5
23,165,790,38,31,22.5
24,647,799,45,44,22.500000000000057
25,440,814,33,29,67.49999999999994
26,195,815,36,35,67.5
27,56,827,33,32,22.500000000000057
28,336,841,46,44,22.500000000000057
29,352,841,43,41,0.0
30,1068,845,37,36,90.0
31,357,857,38,35,90.0
32,275,858,28,27,90.0
33,783,861,38,37,112.5
34,790,864,40,36,22.5
35,56,879,26,25,0.0
36,646,879,27,25,0.0
37,193,882,24,22,0.0
38,462,883,23,21,0.0
