node_id,x,y,semi_major,semi_minor,angle
1,804,12,14,13,0.0
2,157,16,18,17,0.0
3,174,80,16,15,22.5
4,1071,97,33,32,0.0
5,215,102,22,21,112.5
6,470,120,23,22,90.0
7,217,165,31,29,0.0
8,183,171,29,25,90.0
9,1080,172,24,23,90.0
10,18,176,20,19,90.0
11,376,195,24,23,0.0
12,972,200,33,31,67.5
13,107,210,30,29,135.0
14,56,223,30,29,0.0
15,89,224,37,35,157.5
16,1070,236,16,15,157.5
17,14,245,16,15,90.0
18,1107,251,17,16,22.500000000000057
19,268,255,22,21,0.0
20,992,256,35,32,157.5
21,599,259,23,22,67.5
22,303,271,20,18,22.500000000000057
23,144,311,23,22,112.5
24,1107,314,23,21,90.0
25,707,320,22,21,22.5
26,307,323,18,17,22.5
27,988,378,28,23,0.0
28,501,399,16,15,22.5
29,960,400,21,18,112.5
30,452,403,21,19,22.500000000000057
31,603,419,19,17,90.0
32,531,424,19,18,67.5
33,1116,431,13,12,90.0
34,1018,444,27,25,135.0
35,339,457,22,21,90.0
36,992,458,25,24,90.0
37,616,461,18,17,90.0
38,536,486,25,24,90.0
39,698,495,24,22,90.0
40,708,495,25,24,0.0
41,588,501,34,33,90.0
42,396,535,17,16,112.5
43,726,544,16,15,90.0
44,636,550,39,38,0.0
45,116,553,25,24,90.0
46,307,570,21,19,90.0
47,636,571,39,38,90.0
48,20,579,22,21,0.0
49,654,585,42,41,45.0
50,949,590,28,25,157.5
51,300,608,19,17,90.0
52,582,619,15,14,0.0
53,252,627,18,17,112.5
54,154,640,29,24,112.5
55,202,644,21,20,0.0
56,132,669,29,26,112.5
57,82,673,23,22,0.0
58,207,683,17,16,112.5
59,695,686,19,18,157.5
60,638,762,23,22,0.0
61,876,770,25,20,22.5
62,110,779,15,14,90.0
63,776,794,29,27,90.0
64,830,794,28,27,90.0
65,12,799,14,13,90.0
66,635,808,16,15,0.0
67,862,830,29,26,0.0
68,398,836,29,28,22.5
69,655,857,9,8,90.0
70,669,878,18,17,0.0
71,725,878,28,26,0.0
72,363,889,16,15,0.0
73,421,890,14,13,90.0
