node_id,x,y,semi_major,semi_minor,angle
1,916,7,9,8,0.0
2,309,10,12,11,0.0
3,842,24,27,25,0.0
4,995,29,27,26,90.0
5,842,37,26,24,0.0
6,17,105,19,18,0.0
7,904,105,13,12,90.0
8,96,200,23,22,90.0
9,50,368,15,14,0.0
10,81,386,8,7,0.0
11,26,405,16,15,90.0
12,58,426,18,17,90.0
13,26,466,23,19,0.0
14,1042,496,16,15,90.0
15,973,510,15,14,22.500000000000057
16,376,512,47,41,90.0
17,16,545,18,17,90.0
18,1060,555,26,24,0.0
19,904,567,26,25,22.5
20,987,570,35,31,22.500000000000057
21,861,572,25,23,0.0
22,1000,573,32,31,0.0
23,493,610,84,83,90.0
24,802,639,21,19,0.0
25,436,647,120,110,0.0
26,797,653,27,25,112.5
27,1041,657,27,25,90.0
28,252,700,38,37,112.5
29,771,712,21,19,22.500000000000057
30,281,730,57,53,90.0
31,769,747,26,23,67.49999999999994
32,505,766,66,63,67.5
33,809,767,26,25,157.5
34,265,779,55,54,135.0
35,1005,805,24,23,0.0
36,188,815,35,33,0.0
37,808,831,26,25,157.5
38,189,850,43,40,157.5
39,248,850,46,45,112.5
40,786,850,16,14,90.0
41,1075,851,30,29,0.0
42,505,857,49,47,0.0
43,889,857,35,34,67.5
