node_id,x,y,semi_major,semi_minor,angle
1,959,7,9,8,0.0
2,1059,38,16,15,90.0
3,635,70,72,71,90.0
4,647,70,74,71,0.0
5,49,79,54,50,90.0
6,112,79,56,53,0.0
7,289,92,61,58,0.0
8,317,99,70,61,0.0
9,718,114,72,58,112.5
10,730,206,93,83,112.5
11,583,208,70,68,0.0
12,591,221,58,49,0.0
13,736,227,97,96,22.500000000000057
14,749,234,104,84,22.5
15,1086,294,43,42,90.0
16,817,295,114,102,67.5
17,85,322,86,76,90.0
18,995,332,92,80,22.500000000000057
19,1083,409,46,45,90.0
20,741,416,63,58,90.0
21,118,418,89,68,90.0
22,740,482,72,67,67.49999999999994
23,164,490,90,87,157.5
24,189,491,83,79,90.0
25,736,494,66,62,0.0
26,545,518,41,38,90.0
27,661,568,52,45,90.0
28,542,642,54,49,157.5
29,616,646,62,53,157.5
30,95,670,96,91,22.5
31,1100,699,15,14,90.0
32,168,712,91,85,22.500000000000057
33,167,723,96,81,0.0
34,951,743,17,16,90.0
35,1019,758,18,17,157.5
36,996,777,18,16,157.5
37,867,804,14,13,0.0
38,609,835,59,47,22.5
39,931,847,15,14,90.0
40,639,864,42,40,0.0
41,419,875,30,29,0.0
42,1080,893,12,11,0.0
