node_id,x,y,semi_major,semi_minor,angle
1,958,9,11,10,0.0
2,1060,37,17,16,90.0
3,637,73,75,74,0.0
4,646,73,75,74,0.0
5,50,85,55,51,90.0
6,113,85,58,53,0.0
7,330,89,56,50,0.0
8,242,92,36,31,22.5
9,317,121,72,62,112.5
10,795,121,13,12,67.5
11,720,123,68,57,90.0
12,731,201,84,70,112.5
13,552,218,61,58,67.49999999999994
14,744,239,106,84,112.5
15,568,253,59,57,67.5
16,742,262,107,87,90.0
17,726,266,99,91,67.5
18,1088,297,41,40,90.0
19,1077,297,45,44,157.5
20,929,310,90,81,22.5
21,87,319,75,70,90.0
22,998,332,84,80,22.500000000000057
23,758,343,95,67,90.0
24,739,406,68,61,90.0
25,1086,410,43,42,90.0
26,148,440,70,68,90.0
27,738,478,70,69,67.49999999999994
28,735,486,68,66,0.0
29,176,500,93,92,90.0
30,180,500,97,88,90.0
31,548,518,44,41,90.0
32,661,551,63,54,67.5
33,554,651,62,56,0.0
34,599,651,64,61,0.0
35,1102,675,15,14,0.0
36,98,677,99,97,22.5
37,1104,696,17,16,90.0
38,155,710,95,94,157.5
39,163,710,91,87,0.0
40,997,781,18,17,157.5
41,873,810,20,19,157.5
42,993,836,21,20,45.0
43,935,850,13,12,0.0
44,601,856,52,48,0.0
45,418,880,25,24,90.0
46,1082,891,14,13,90.0
47,247,896,9,8,0.0
