node_id,x,y,semi_major,semi_minor,angle
1,743,35,37,36,90.0
2,812,38,28,27,0.0
3,319,51,56,52,0.0
4,203,52,57,53,0.0
5,348,59,60,59,112.5
6,146,66,72,67,0.0
7,838,131,40,39,135.0
8,820,157,52,47,90.0
9,890,254,76,64,0.0
10,882,255,69,68,0.0
11,1031,259,57,55,0.0
12,37,361,39,38,90.0
13,970,474,83,74,22.5
14,1066,483,67,62,90.0
15,1022,483,89,78,22.500000000000057
16,803,524,73,72,90.0
17,992,781,12,11,67.5
18,604,797,43,38,90.0
19,1088,826,29,28,157.5
20,998,832,16,15,0.0
21,1090,837,30,29,90.0
22,663,866,41,38,0.0
23,1089,874,29,27,90.0
24,203,875,30,29,90.0
