node_id,x,y,semi_major,semi_minor,angle
1,65,7,9,8,0.0
2,866,8,10,9,0.0
3,668,26,29,27,0.0
4,5,39,7,6,67.5
5,119,57,25,23,0.0
6,84,72,16,15,67.5
7,154,72,25,23,22.500000000000057
8,1085,96,44,43,90.0
9,159,136,20,19,157.5
10,1085,138,45,43,90.0
11,13,183,15,14,90.0
12,56,183,32,31,45.0
13,361,186,27,24,90.0
14,991,189,31,29,0.0
15,65,191,35,33,22.500000000000057
16,844,195,34,31,22.500000000000057
17,995,260,26,25,157.5
18,1085,290,21,19,90.0
19,306,340,26,25,67.5
20,131,348,30,28,157.5
21,232,349,31,29,112.5
22,232,358,29,28,90.0
23,304,382,23,22,90.0
24,627,415,23,22,90.0
25,446,461,28,27,0.0
26,399,469,24,23,0.0
27,521,471,30,28,67.49999999999994
28,522,482,32,31,67.5
29,28,521,31,29,90.0
30,445,567,21,20,0.0
31,377,575,34,27,0.0
32,390,576,30,29,22.5
33,940,587,41,40,157.5
34,503,610,26,25,0.0
35,479,610,24,23,0.0
36,1106,612,24,22,90.0
37,738,616,14,13,67.5
38,981,633,42,40,67.5
39,542,636,22,21,0.0
40,315,656,23,22,157.5
41,365,664,18,17,90.0
42,562,698,18,16,22.500000000000057
43,241,711,18,16,157.5
44,651,718,26,25,90.0
45,982,722,35,34,0.0
46,713,726,31,30,157.5
47,585,769,24,23,90.0
48,772,779,34,28,112.5
49,773,818,27,25,90.0
50,51,838,19,18,90.0
51,761,855,29,26,112.5
52,697,868,21,18,0.0
53,763,884,21,20,90.0
54,697,886,19,18,0.0
