node_id,x,y,semi_major,semi_minor,angle
1,124,19,18,16,22.500000000000057
2,533,36,17,16,112.5
3,1075,93,31,30,0.0
4,215,102,20,19,90.0
5,835,114,25,24,0.0
6,218,152,29,27,90.0
7,1085,176,27,26,90.0
8,28,186,24,23,90.0
9,972,191,31,30,90.0
10,371,194,30,28,22.500000000000057
11,367,222,32,30,90.0
12,1108,241,21,20,90.0
13,273,242,25,24,90.0
14,993,252,34,29,157.5
15,312,275,22,18,157.5
16,738,282,23,19,157.5
17,1102,314,28,26,90.0
18,312,320,19,18,22.5
19,765,322,21,20,112.5
20,847,331,21,19,90.0
21,735,335,27,21,22.500000000000057
22,988,375,18,17,90.0
23,957,404,14,13,157.5
24,604,416,22,19,90.0
25,532,424,23,21,90.0
26,992,430,32,31,67.5
27,1115,431,14,13,90.0
28,604,444,19,18,90.0
29,439,478,19,18,67.49999999999994
30,541,482,30,29,0.0
31,581,483,32,31,90.0
32,340,515,19,18,90.0
33,376,517,25,24,90.0
34,494,530,18,17,112.5
35,590,536,31,30,0.0
36,116,548,27,26,90.0
37,19,561,22,20,90.0
38,314,570,27,25,135.0
39,544,581,20,19,112.5
40,637,582,32,29,90.0
41,661,588,36,35,0.0
42,956,596,27,26,90.0
43,582,622,16,14,0.0
44,136,627,25,23,112.5
45,198,642,22,19,0.0
46,582,653,15,14,90.0
47,94,680,33,31,157.5
48,695,687,19,18,90.0
49,596,691,16,15,112.5
50,962,715,35,32,0.0
51,740,730,22,21,90.0
52,277,764,13,12,0.0
53,639,765,25,18,0.0
54,882,767,23,22,135.0
55,113,773,14,13,67.5
56,828,792,32,31,90.0
57,793,792,35,31,90.0
58,637,815,15,14,0.0
59,659,867,21,20,135.0
60,748,874,32,30,0.0
61,413,893,12,11,0.0
