node_id,x,y,semi_major,semi_minor,angle
1,850,19,22,20,0.0
2,345,53,28,26,0.0
3,370,53,29,28,157.5
4,319,59,25,24,157.5
5,843,80,20,19,90.0
6,381,93,18,17,90.0
7,687,101,22,21,22.500000000000057
8,691,102,22,21,0.0
9,1038,114,27,26,0.0
10,850,116,20,19,0.0
11,632,120,15,14,0.0
12,1103,127,26,25,90.0
13,1068,127,27,26,0.0
14,560,137,28,23,0.0
15,914,161,24,23,67.5
16,778,200,16,15,22.5
17,630,202,14,13,67.5
18,886,213,15,14,90.0
19,799,216,17,16,0.0
20,750,221,16,15,112.5
21,167,341,11,10,0.0
22,112,407,27,26,22.5
23,835,409,14,13,112.5
24,899,421,31,28,67.49999999999994
25,891,424,26,24,90.0
26,965,442,25,24,0.0
27,145,446,26,24,67.5
28,1062,445,30,27,90.0
29,190,447,25,24,90.0
30,6,457,8,7,90.0
31,867,458,24,22,157.5
32,997,490,45,43,90.0
33,1012,490,47,44,0.0
34,122,538,18,17,90.0
35,922,564,26,25,112.5
36,1087,566,23,20,90.0
37,766,578,26,25,90.0
38,765,590,26,25,0.0
39,87,604,33,30,22.5
40,104,609,27,25,90.0
41,718,613,19,16,0.0
42,112,636,19,18,157.5
43,804,671,20,19,157.5
44,726,681,19,18,90.0
45,768,691,24,22,0.0
46,1103,702,25,24,112.5
47,11,703,13,12,0.0
48,38,705,13,12,157.5
49,414,736,30,29,135.0
50,1038,747,33,32,0.0
51,762,751,25,24,0.0
52,707,753,16,15,90.0
53,366,780,69,54,90.0
54,1028,800,29,28,90.0
55,261,821,20,18,22.5
56,355,822,69,66,0.0
57,737,844,25,23,22.5
58,749,844,24,23,112.5
59,302,846,45,40,90.0
60,870,846,27,24,112.5
61,921,854,25,24,67.5
62,180,879,27,25,0.0
63,505,882,23,22,0.0
64,754,887,18,17,0.0
