node_id,x,y,semi_major,semi_minor,angle
1,747,21,24,22,0.0
2,741,186,36,35,157.5
3,810,191,36,35,0.0
4,296,209,31,30,0.0
5,269,212,29,28,157.5
6,722,212,34,30,112.5
7,44,377,30,28,90.0
8,1057,519,26,25,112.5
9,21,562,24,22,90.0
10,412,570,23,22,90.0
11,287,635,28,27,157.5
12,325,638,25,24,0.0
13,612,651,27,26,90.0
14,887,699,28,26,90.0
15,164,719,23,20,0.0
16,451,734,42,37,157.5
17,452,739,44,42,157.5
18,165,785,37,30,22.5
19,646,792,49,45,112.5
20,314,812,30,29,90.0
21,428,812,26,25,157.5
22,194,813,38,34,67.5
23,55,816,33,31,22.500000000000057
24,367,821,27,26,157.5
25,1068,839,37,35,90.0
26,306,848,32,31,157.5
27,277,852,33,32,0.0
28,348,864,32,26,157.5
29,360,864,27,26,90.0
30,277,867,35,32,0.0
31,470,869,37,35,0.0
32,783,869,28,27,0.0
33,646,879,27,25,0.0
34,193,882,24,22,0.0
