node_id,x,y,semi_major,semi_minor,angle
1,1093,59,37,35,90.0
2,235,71,35,32,157.5
3,174,127,37,35,22.5
4,318,144,25,24,0.0
5,493,152,35,34,112.5
6,243,205,23,22,0.0
7,456,206,36,35,90.0
8,43,245,28,26,90.0
9,491,320,29,27,0.0
10,44,356,35,32,22.5
11,234,475,26,25,90.0
12,432,526,28,27,67.5
13,15,572,17,16,90.0
14,431,580,28,27,0.0
15,278,672,32,31,22.5
16,623,676,35,33,0.0
17,312,676,30,29,0.0
18,791,683,46,42,22.5
19,799,685,45,43,22.500000000000057
20,209,691,21,20,0.0
21,327,735,22,20,112.5
22,259,788,31,30,0.0
23,74,866,31,30,22.5
