node_id,x,y,semi_major,semi_minor,angle
1,1058,11,13,12,90.0
2,1102,17,19,18,0.0
3,682,61,67,62,0.0
4,426,64,61,56,90.0
5,103,65,54,52,22.500000000000057
6,394,65,66,61,157.5
7,55,68,45,44,0.0
8,286,87,57,56,0.0
9,198,92,58,55,22.500000000000057
10,385,91,87,86,45.0
11,743,114,73,72,67.5
12,396,126,70,69,135.0
13,743,135,73,72,67.49999999999994
14,478,142,30,28,0.0
15,592,160,53,51,67.49999999999994
16,571,169,61,59,157.5
17,78,292,85,79,90.0
18,1091,293,38,37,90.0
19,878,308,106,102,0.0
20,932,337,121,103,157.5
21,986,342,90,83,90.0
22,894,419,50,49,90.0
23,83,425,91,84,90.0
24,1047,427,77,76,67.5
25,1058,427,76,70,90.0
26,230,472,43,40,0.0
27,867,474,25,23,0.0
28,760,494,63,57,112.5
29,68,508,75,69,90.0
30,34,654,36,35,90.0
31,1092,707,17,16,22.5
32,254,729,57,54,157.5
33,640,754,49,48,90.0
34,1007,763,18,17,112.5
35,949,775,18,17,67.5
36,992,780,16,15,112.5
37,456,792,71,62,67.49999999999994
38,447,792,65,62,67.5
39,650,831,36,35,157.5
40,943,842,17,16,157.5
41,917,846,16,15,90.0
42,988,851,24,23,67.5
43,510,856,44,41,90.0
44,426,859,39,38,112.5
45,646,891,14,13,0.0
