node_id,x,y,semi_major,semi_minor,angle
1,821,52,53,52,90.0
2,875,52,54,53,0.0
3,942,124,52,48,90.0
4,811,141,53,51,67.49999999999994
5,1079,155,49,47,0.0
6,710,553,35,32,0.0
7,920,667,97,96,135.0
8,1069,675,61,59,90.0
9,810,691,96,87,0.0
10,1084,717,48,44,90.0
11,268,747,43,41,90.0
12,417,753,32,30,90.0
13,762,766,88,81,90.0
14,337,767,38,37,22.500000000000057
15,81,854,48,44,67.49999999999994
16,803,856,45,43,0.0
17,82,858,46,45,67.49999999999994
18,891,880,26,24,0.0
19,183,881,24,23,0.0
20,444,886,19,18,0.0
21,943,887,18,17,0.0
