node_id,x,y,semi_major,semi_minor,angle
1,931,29,32,30,0.0
2,803,198,23,22,157.5
3,207,211,22,21,22.5
4,1115,268,14,13,90.0
5,925,273,35,32,0.0
6,50,387,25,24,90.0
7,810,407,30,27,0.0
8,226,417,28,27,0.0
9,420,472,34,31,112.5
10,1055,491,30,29,90.0
11,600,509,29,26,0.0
12,534,527,28,27,67.5
13,293,556,36,35,0.0
14,329,567,48,45,0.0
15,197,571,31,28,157.5
16,241,573,25,22,0.0
17,329,601,44,43,0.0
18,151,606,42,38,112.5
19,27,623,30,28,90.0
20,157,663,32,28,90.0
21,485,663,28,27,0.0
22,23,683,26,24,90.0
23,784,689,31,28,0.0
24,1082,710,34,32,157.5
25,899,768,30,29,0.0
26,356,783,27,26,0.0
27,398,791,26,25,0.0
28,462,799,28,25,67.5
29,898,814,33,32,157.5
30,655,834,23,20,0.0
31,226,836,27,24,90.0
32,276,836,25,24,157.5
33,447,847,26,25,90.0
34,33,862,27,22,0.0
35,837,871,36,33,0.0
36,449,879,27,25,0.0
37,458,881,25,23,0.0
38,195,888,17,16,90.0
39,609,897,8,7,0.0
