node_id,x,y,semi_major,semi_minor,angle
1,805,83,28,27,157.5
2,1024,101,21,19,90.0
3,1104,123,23,22,135.0
4,898,138,22,21,45.0
5,794,144,18,16,157.5
6,1105,199,13,12,90.0
7,46,293,17,15,0.0
8,1113,470,16,15,90.0
9,153,471,14,13,112.5
10,1094,473,20,19,22.500000000000057
11,926,485,29,26,90.0
12,1100,516,29,28,90.0
13,901,522,29,28,112.5
14,1086,535,26,25,90.0
15,52,572,32,31,90.0
16,52,591,35,31,90.0
17,765,599,12,11,90.0
18,1040,603,27,26,112.5
19,68,611,29,28,135.0
20,769,657,20,17,67.49999999999994
21,775,674,22,18,90.0
22,368,680,43,42,112.5
23,474,684,25,24,90.0
24,388,699,59,57,0.0
25,1090,701,25,24,90.0
26,765,703,23,22,90.0
27,411,744,87,85,112.5
28,411,748,88,87,22.5
29,1028,748,30,28,90.0
30,780,764,19,18,157.5
31,744,774,26,25,67.5
32,1024,804,32,30,0.0
33,268,806,51,48,90.0
34,489,810,65,64,112.5
35,741,823,34,31,22.5
36,825,826,31,30,157.5
37,773,839,32,29,0.0
38,910,850,27,26,157.5
39,1074,851,28,27,22.500000000000057
