node_id,x,y,semi_major,semi_minor,angle
1,101,10,12,11,0.0
2,112,38,9,8,90.0
3,1094,43,35,34,90.0
4,10,61,12,11,90.0
5,88,90,13,12,90.0
6,1096,122,34,32,90.0
7,1000,184,26,24,0.0
8,51,229,43,41,22.500000000000057
9,542,273,35,31,67.5
10,195,279,27,24,157.5
11,392,290,35,34,22.5
12,295,304,25,23,0.0
13,67,340,32,29,90.0
14,142,340,31,28,90.0
15,517,349,23,22,67.49999999999994
16,829,351,27,24,0.0
17,774,373,34,33,90.0
18,535,398,28,26,90.0
19,774,402,36,33,90.0
20,523,440,21,20,112.5
21,790,476,21,19,0.0
22,585,513,23,21,0.0
23,232,520,59,58,0.0
24,237,520,60,59,0.0
25,424,520,28,26,157.5
26,255,531,50,48,0.0
27,873,561,29,28,0.0
28,503,562,42,38,90.0
29,670,562,37,36,0.0
30,495,562,43,40,0.0
31,639,627,23,22,67.49999999999994
32,589,631,22,20,90.0
33,464,640,19,18,90.0
34,1079,644,31,28,157.5
35,395,653,25,24,67.5
36,476,675,17,16,90.0
37,393,681,22,21,90.0
38,668,683,21,19,112.5
39,157,687,43,42,135.0
40,150,689,42,38,67.5
41,585,691,22,19,0.0
42,523,702,22,21,67.5
43,446,714,15,14,157.5
44,641,720,35,33,90.0
45,365,723,17,16,90.0
46,515,740,14,13,90.0
47,631,762,33,30,112.5
48,535,769,18,17,67.5
49,828,794,24,23,67.5
50,320,815,13,12,90.0
51,272,826,14,13,112.5
52,184,829,17,16,90.0
53,66,839,47,44,90.0
54,633,868,35,32,157.5
55,621,879,27,25,0.0
56,764,882,24,22,0.0
