node_id,x,y,semi_major,semi_minor,angle
1,883,14,16,15,0.0
2,62,37,41,38,0.0
3,61,47,37,35,0.0
4,1088,61,41,40,90.0
5,168,131,22,21,157.5
6,1085,143,39,38,90.0
7,55,164,48,41,0.0
8,1001,197,32,29,0.0
9,39,266,34,33,112.5
10,529,274,29,26,112.5
11,384,311,31,27,22.5
12,504,330,38,35,90.0
13,453,333,37,36,157.5
14,238,340,36,34,0.0
15,825,343,22,21,157.5
16,74,347,35,33,90.0
17,142,347,37,36,22.5
18,1078,370,24,22,0.0
19,546,405,27,24,90.0
20,623,412,29,28,157.5
21,457,451,20,19,112.5
22,517,456,24,21,90.0
23,527,520,24,23,90.0
24,13,527,15,14,90.0
25,224,543,33,32,67.5
26,862,563,34,31,90.0
27,505,590,28,27,0.0
28,482,590,28,27,67.5
29,638,602,28,25,112.5
30,713,607,27,24,0.0
31,563,610,23,22,0.0
32,1096,624,31,28,90.0
33,377,628,23,21,22.500000000000057
34,1001,652,37,34,90.0
35,462,660,19,18,90.0
36,382,667,16,15,90.0
37,679,689,24,23,90.0
38,167,691,27,25,157.5
39,518,691,16,15,112.5
40,143,707,27,25,157.5
41,616,729,32,28,90.0
42,638,729,30,29,0.0
43,533,777,15,14,90.0
44,800,787,26,25,45.0
45,45,816,25,24,157.5
46,165,832,19,18,90.0
47,576,859,16,15,157.5
48,46,873,21,19,0.0
49,76,875,19,18,0.0
