node_id,x,y,semi_major,semi_minor,angle
1,984,15,16,15,67.5
2,520,40,28,25,157.5
3,1112,73,17,16,90.0
4,49,93,54,50,90.0
5,614,131,36,34,112.5
6,376,135,31,30,90.0
7,70,151,74,71,90.0
8,600,166,50,46,0.0
9,493,177,51,40,0.0
10,548,178,52,45,157.5
11,372,189,55,45,67.49999999999994
12,208,191,85,83,22.500000000000057
13,731,210,20,19,157.5
14,642,228,41,36,112.5
15,665,241,51,43,22.500000000000057
16,301,254,110,98,0.0
17,559,276,64,49,90.0
18,1065,297,53,51,157.5
19,664,299,37,36,0.0
20,301,304,115,106,67.5
21,834,325,54,52,157.5
22,906,326,53,49,0.0
23,1063,344,48,44,90.0
24,559,346,85,68,90.0
25,778,355,55,45,157.5
26,555,374,99,79,67.49999999999994
27,1105,379,13,12,90.0
28,340,427,135,125,90.0
29,484,429,134,122,0.0
30,759,449,22,21,90.0
31,542,528,84,83,45.0
32,594,529,67,64,22.500000000000057
33,275,534,85,78,112.5
34,940,614,11,10,0.0
35,627,619,51,41,112.5
36,1030,620,28,27,135.0
37,1032,624,30,27,67.5
38,982,632,18,17,0.0
39,839,648,16,15,157.5
40,982,660,19,18,90.0
41,553,666,66,65,90.0
42,201,682,49,48,90.0
43,852,703,25,23,22.500000000000057
44,969,704,19,18,90.0
45,904,717,25,24,67.5
46,72,737,23,21,90.0
47,190,737,50,49,112.5
48,863,778,21,18,90.0
49,31,783,35,32,90.0
50,554,807,56,54,112.5
51,1097,835,31,28,112.5
52,1033,846,22,19,0.0
53,848,858,19,18,0.0
54,850,866,24,23,67.5
55,850,884,21,20,0.0
56,1030,888,17,16,0.0
57,1106,888,17,16,0.0
