node_id,x,y,semi_major,semi_minor,angle
1,744,19,22,20,0.0
2,39,108,40,37,90.0
3,35,108,39,36,90.0
4,742,184,35,32,157.5
5,808,193,37,36,157.5
6,300,207,31,30,0.0
7,724,209,32,28,112.5
8,779,269,28,27,90.0
9,45,377,30,29,90.0
10,1058,519,24,22,90.0
11,20,560,23,21,90.0
12,415,567,25,24,0.0
13,283,630,26,25,90.0
14,615,646,24,23,90.0
15,887,699,32,31,90.0
16,166,718,24,22,0.0
17,450,729,41,36,157.5
18,648,735,35,34,90.0
19,452,738,45,44,45.0
20,165,784,36,30,22.5
21,652,786,51,47,112.5
22,314,794,19,18,90.0
23,644,803,49,46,112.5
24,420,811,24,23,0.0
25,193,811,38,34,67.5
26,55,812,34,31,22.500000000000057
27,532,817,19,16,157.5
28,369,820,27,25,67.5
29,288,837,37,35,90.0
30,1067,837,37,34,90.0
31,279,838,39,38,67.5
32,491,846,38,37,90.0
33,475,851,45,44,90.0
34,278,865,36,33,0.0
35,362,865,24,23,90.0
36,349,867,25,24,67.5
37,781,871,21,20,90.0
38,647,878,28,26,0.0
39,191,881,25,23,0.0
