node_id,x,y,semi_major,semi_minor,angle
1,725,10,12,11,0.0
2,160,68,15,14,22.5
3,120,134,32,31,157.5
4,318,167,21,20,0.0
5,812,202,37,36,67.5
6,60,369,34,33,22.500000000000057
7,242,504,26,25,112.5
8,17,558,19,18,90.0
9,436,573,30,29,0.0
10,876,686,38,37,90.0
11,632,693,32,31,157.5
12,28,704,31,29,90.0
13,192,707,30,29,157.5
14,329,713,39,38,90.0
15,336,741,45,44,0.0
16,372,747,42,41,112.5
17,884,759,34,32,0.0
18,199,785,32,31,112.5
19,452,788,30,26,90.0
20,52,794,31,30,112.5
21,264,802,32,29,0.0
22,1070,831,29,27,90.0
23,472,840,37,32,90.0
24,708,851,29,26,157.5
25,537,862,40,39,67.5
26,581,863,33,32,90.0
27,63,880,26,24,0.0
28,370,886,19,18,0.0
