node_id,x,y,semi_major,semi_minor,angle
1,337,8,10,9,0.0
2,803,12,14,13,0.0
3,159,22,18,17,90.0
4,175,80,18,17,22.5
5,211,100,19,18,0.0
6,1072,100,35,34,90.0
7,471,128,26,25,90.0
8,214,147,28,27,157.5
9,195,168,27,25,90.0
10,1080,169,24,22,90.0
11,184,170,28,24,90.0
12,236,181,12,11,90.0
13,385,196,23,21,0.0
14,971,201,33,32,67.5
15,108,210,27,26,157.5
16,87,224,36,34,0.0
17,17,242,19,18,90.0
18,264,255,20,19,0.0
19,993,258,41,36,67.5
20,300,273,22,21,22.500000000000057
21,140,313,21,20,90.0
22,705,319,22,21,22.5
23,985,378,26,22,0.0
24,957,395,23,21,157.5
25,491,402,16,15,0.0
26,602,421,18,17,90.0
27,1115,431,14,13,90.0
28,1025,442,25,24,135.0
29,341,452,22,20,90.0
30,528,461,23,22,135.0
31,621,462,17,16,90.0
32,992,462,25,24,90.0
33,710,493,20,19,22.500000000000057
34,588,512,36,32,0.0
35,315,516,23,22,157.5
36,626,549,35,31,90.0
37,115,555,25,24,90.0
38,734,563,38,31,0.0
39,307,568,20,19,67.5
40,625,574,32,29,90.0
41,682,579,23,22,90.0
42,19,581,21,20,90.0
43,299,607,17,16,90.0
44,656,607,29,23,0.0
45,803,609,32,30,157.5
46,581,619,17,16,90.0
47,165,641,21,20,90.0
48,136,671,25,23,112.5
49,80,674,22,21,0.0
50,733,685,23,19,90.0
51,937,707,36,32,90.0
52,190,715,15,14,90.0
53,638,766,24,23,157.5
54,874,771,25,21,22.5
55,105,773,14,13,0.0
56,771,793,27,26,90.0
57,831,796,26,23,90.0
58,10,800,12,11,90.0
59,863,833,29,27,0.0
60,712,884,22,20,0.0
61,364,886,19,18,0.0
