node_id,x,y,semi_major,semi_minor,angle
1,722,5,7,6,157.5
2,26,45,29,27,90.0
3,490,90,71,66,0.0
4,37,101,41,38,90.0
5,91,101,43,42,22.5
6,423,121,57,55,67.5
7,595,136,75,67,0.0
8,599,136,71,68,0.0
9,272,151,40,39,90.0
10,28,193,31,29,90.0
11,228,231,92,85,0.0
12,246,266,127,111,112.5
13,349,282,132,117,0.0
14,838,286,69,64,90.0
15,291,287,156,134,22.500000000000057
16,193,295,82,66,90.0
17,536,319,113,94,157.5
18,1022,327,59,58,157.5
19,845,333,81,80,157.5
20,899,337,75,68,0.0
21,762,408,75,64,112.5
22,1042,411,39,37,0.0
23,606,456,115,107,90.0
24,602,478,109,99,90.0
25,238,527,76,73,90.0
26,227,531,84,77,112.5
27,646,573,63,56,90.0
28,164,574,55,51,157.5
29,164,624,47,44,67.49999999999994
30,584,658,65,64,90.0
31,574,662,80,76,90.0
32,182,664,59,56,90.0
33,181,708,57,54,90.0
34,898,713,18,17,0.0
35,927,716,22,19,0.0
36,835,803,20,19,90.0
37,1087,841,29,28,90.0
38,1020,850,22,21,90.0
39,585,859,46,45,90.0
40,217,886,19,18,0.0
41,1016,885,20,19,90.0
42,1095,889,16,15,0.0
43,847,896,9,8,0.0
