node_id,x,y,semi_major,semi_minor,angle
1,807,9,11,10,0.0
2,173,81,12,11,0.0
3,1072,94,30,29,0.0
4,216,102,21,19,90.0
5,216,165,33,31,90.0
6,188,168,29,28,90.0
7,1080,175,24,22,90.0
8,22,182,24,23,90.0
9,373,194,26,25,22.500000000000057
10,972,196,32,31,67.5
11,369,218,29,28,90.0
12,53,221,28,26,90.0
13,1110,246,19,18,90.0
14,270,251,24,22,90.0
15,991,253,34,31,157.5
16,8,254,10,9,90.0
17,308,271,19,17,0.0
18,148,310,18,17,22.500000000000057
19,1104,315,26,24,90.0
20,712,320,23,21,67.49999999999994
21,309,322,17,16,22.5
22,765,324,20,19,157.5
23,736,335,21,19,0.0
24,837,337,15,14,90.0
25,990,380,26,23,22.5
26,963,403,17,16,90.0
27,449,404,20,19,90.0
28,604,417,19,18,90.0
29,532,425,23,22,67.5
30,1116,431,13,12,90.0
31,1002,445,35,31,157.5
32,995,446,31,30,67.5
33,606,456,20,19,90.0
34,335,461,20,19,90.0
35,538,485,28,27,0.0
36,377,487,11,10,90.0
37,587,491,32,31,90.0
38,696,493,24,23,0.0
39,371,517,25,22,157.5
40,490,530,15,14,112.5
41,588,531,32,30,90.0
42,392,538,21,20,112.5
43,624,541,30,28,90.0
44,116,551,27,26,90.0
45,311,570,26,25,90.0
46,638,578,37,33,90.0
47,544,580,15,14,90.0
48,656,585,40,39,45.0
49,953,593,27,26,90.0
50,791,597,25,24,0.0
51,301,605,22,19,90.0
52,582,621,15,14,0.0
53,253,627,14,13,90.0
54,143,636,32,27,112.5
55,200,643,22,19,0.0
56,91,676,28,27,0.0
57,203,682,19,18,90.0
58,694,687,19,18,90.0
59,638,760,24,21,0.0
60,878,769,24,21,22.5
61,111,776,14,13,90.0
62,784,793,34,29,90.0
63,829,793,31,30,90.0
64,13,800,15,14,90.0
65,636,812,16,14,0.0
66,864,825,25,23,0.0
67,396,836,25,23,22.5
68,657,862,16,15,135.0
69,663,874,18,17,67.5
70,733,877,29,27,0.0
71,416,892,13,12,0.0
