node_id,x,y,semi_major,semi_minor,angle
1,955,20,19,18,22.5
2,16,30,18,17,90.0
3,1062,34,15,14,90.0
4,460,50,55,51,0.0
5,520,50,52,51,90.0
6,383,74,45,41,22.500000000000057
7,667,76,83,77,0.0
8,667,81,85,82,0.0
9,224,88,32,31,0.0
10,110,101,50,46,0.0
11,155,103,55,46,0.0
12,606,109,61,59,157.5
13,299,126,43,40,0.0
14,37,129,40,38,90.0
15,721,143,50,49,90.0
16,299,167,51,45,67.49999999999994
17,781,218,63,61,0.0
18,518,252,69,67,0.0
19,62,286,62,45,0.0
20,92,288,48,47,112.5
21,813,296,112,96,112.5
22,1094,305,36,34,90.0
23,941,320,75,67,0.0
24,599,330,91,76,157.5
25,108,342,31,30,0.0
26,1005,342,75,74,112.5
27,323,350,46,45,22.500000000000057
28,171,371,54,52,157.5
29,741,377,116,111,67.5
30,746,377,114,111,157.5
31,194,428,74,72,90.0
32,718,457,91,84,112.5
33,611,492,77,72,0.0
34,661,493,96,77,157.5
35,190,526,95,87,67.49999999999994
36,161,535,74,72,112.5
37,1019,637,8,7,45.0
38,614,649,59,58,90.0
39,572,667,79,78,22.5
40,129,698,92,81,157.5
41,82,699,90,83,90.0
42,172,699,79,73,0.0
43,1106,721,24,22,90.0
44,935,739,18,17,112.5
45,993,828,22,21,67.49999999999994
46,1083,846,24,23,90.0
47,1006,850,20,18,67.5
48,589,861,47,43,0.0
49,1086,888,17,16,0.0
50,233,889,16,15,0.0
51,410,891,14,13,0.0
