node_id,x,y,semi_major,semi_minor,angle
1,938,28,31,29,0.0
2,806,190,15,14,157.5
3,214,204,27,26,22.5
4,1120,252,9,8,90.0
5,930,267,37,36,22.500000000000057
6,47,385,25,24,90.0
7,807,389,34,30,90.0
8,228,407,27,25,0.0
9,420,464,35,34,112.5
10,1054,494,30,29,90.0
11,607,504,30,29,0.0
12,535,522,29,28,0.0
13,190,571,32,28,157.5
14,330,581,53,50,0.0
15,147,597,43,41,112.5
16,27,610,30,28,90.0
17,488,661,29,27,0.0
18,154,668,31,30,90.0
19,17,688,19,18,90.0
20,786,692,30,27,0.0
21,1087,711,32,31,157.5
22,552,743,21,19,0.0
23,896,766,31,30,0.0
24,405,788,21,20,0.0
25,467,790,21,20,0.0
26,405,815,18,17,90.0
27,897,815,33,32,157.5
28,666,826,24,23,90.0
29,225,837,27,24,90.0
30,277,837,26,25,0.0
31,454,842,22,20,90.0
32,114,855,25,24,22.5
33,44,855,22,21,0.0
34,456,882,24,22,0.0
35,195,888,17,16,0.0
36,612,895,10,9,0.0
