node_id,x,y,semi_major,semi_minor,angle
1,881,17,19,18,0.0
2,998,19,22,20,0.0
3,1108,35,20,19,0.0
4,1114,111,15,14,90.0
5,178,169,39,38,22.500000000000057
6,230,169,30,29,90.0
7,165,182,42,41,112.5
8,234,224,28,27,0.0
9,189,231,31,25,22.500000000000057
10,377,248,43,41,90.0
11,392,248,55,49,157.5
12,421,281,55,54,157.5
13,279,293,29,28,135.0
14,953,321,52,50,0.0
15,259,324,42,41,90.0
16,670,328,20,19,22.500000000000057
17,557,363,49,48,157.5
18,515,366,52,50,90.0
19,361,369,59,49,90.0
20,513,376,50,49,157.5
21,334,377,61,57,67.5
22,790,383,30,29,157.5
23,468,430,51,38,90.0
24,673,433,55,51,157.5
25,640,440,57,53,0.0
26,603,481,63,55,157.5
27,331,483,78,70,67.49999999999994
28,578,530,63,55,0.0
29,381,560,107,103,90.0
30,395,560,106,105,0.0
31,979,561,17,16,0.0
32,947,571,22,21,0.0
33,449,576,97,96,112.5
34,1093,622,31,30,0.0
35,282,632,75,67,67.5
36,862,646,27,25,45.0
37,870,655,29,28,67.5
38,533,699,62,57,90.0
39,163,710,13,12,157.5
40,981,713,27,25,112.5
41,831,725,15,14,90.0
42,900,735,19,18,0.0
43,213,742,41,40,112.5
44,535,757,62,58,90.0
45,179,776,55,45,157.5
46,802,783,16,14,0.0
47,983,794,11,10,0.0
48,895,794,18,17,90.0
49,174,805,50,49,112.5
50,79,815,48,47,157.5
51,533,837,56,54,90.0
52,812,836,30,28,157.5
53,849,836,28,27,157.5
54,1103,843,26,25,90.0
55,590,877,27,26,90.0
56,204,883,22,21,0.0
57,1053,884,22,20,0.0
