node_id,x,y,semi_major,semi_minor,angle
1,1097,37,33,31,90.0
2,11,64,13,12,90.0
3,998,180,26,24,0.0
4,56,233,39,38,0.0
5,534,240,30,29,157.5
6,565,265,28,25,22.500000000000057
7,191,269,26,25,112.5
8,397,278,31,28,90.0
9,304,294,24,22,0.0
10,64,335,31,30,90.0
11,142,338,29,27,90.0
12,782,373,26,25,0.0
13,536,397,31,30,90.0
14,781,418,34,31,22.5
15,527,430,27,26,90.0
16,464,437,22,21,0.0
17,229,504,58,55,0.0
18,580,512,22,20,0.0
19,426,515,28,27,22.5
20,229,517,56,55,0.0
21,278,541,38,35,90.0
22,888,553,30,27,90.0
23,665,554,31,30,90.0
24,500,557,43,42,90.0
25,500,560,45,42,90.0
26,398,644,24,23,22.500000000000057
27,1072,657,32,30,157.5
28,157,680,37,34,67.5
29,398,681,24,21,0.0
30,589,681,27,26,0.0
31,157,687,33,32,67.5
32,516,699,25,21,90.0
33,351,708,30,29,157.5
34,456,710,21,19,90.0
35,645,726,30,27,90.0
36,471,738,24,20,22.500000000000057
37,630,763,26,25,112.5
38,835,793,24,23,90.0
39,242,796,15,14,90.0
40,823,854,21,19,90.0
41,646,861,31,28,0.0
42,557,868,21,20,0.0
43,204,882,12,11,0.0
44,605,881,23,22,0.0
45,838,889,15,14,90.0
