node_id,x,y,semi_major,semi_minor,angle
1,35,22,24,23,0.0
2,436,25,27,26,90.0
3,148,26,28,27,90.0
4,184,118,27,24,90.0
5,165,155,21,18,90.0
6,529,161,37,36,112.5
7,1112,187,17,16,90.0
8,92,212,33,31,157.5
9,168,220,26,25,0.0
10,1005,223,35,34,90.0
11,40,223,41,38,22.500000000000057
12,1064,224,29,27,90.0
13,599,248,25,24,67.5
14,709,314,27,25,90.0
15,614,355,21,19,0.0
16,57,397,21,19,90.0
17,544,408,28,27,90.0
18,223,461,31,28,90.0
19,430,501,24,23,0.0
20,195,565,26,24,67.49999999999994
21,540,595,31,29,22.5
22,569,616,26,23,112.5
23,475,620,25,24,112.5
24,156,626,29,28,90.0
25,347,636,31,30,22.5
26,570,661,23,22,157.5
27,408,664,31,27,0.0
28,390,664,31,26,0.0
29,463,677,28,27,0.0
30,449,677,30,26,0.0
31,167,683,26,24,90.0
32,499,700,21,19,0.0
33,240,700,27,26,90.0
34,540,708,31,30,157.5
35,654,734,30,29,0.0
36,666,737,31,30,0.0
37,390,742,26,24,90.0
38,599,745,20,19,67.5
39,390,765,27,24,0.0
40,68,766,27,25,0.0
41,504,767,29,28,90.0
42,504,770,30,29,90.0
43,877,788,31,30,67.5
44,455,791,22,21,157.5
45,316,797,31,28,22.500000000000057
46,39,808,33,30,112.5
47,315,809,28,27,0.0
48,582,814,31,30,0.0
49,534,819,35,34,112.5
50,630,825,30,27,0.0
51,637,825,29,28,0.0
52,531,829,34,28,0.0
53,844,857,29,28,112.5
54,454,860,19,18,0.0
55,53,868,28,26,112.5
56,276,874,18,16,67.49999999999994
57,540,893,12,11,0.0
