node_id,x,y,semi_major,semi_minor,angle
1,996,20,23,21,0.0
2,890,22,24,23,0.0
3,891,54,26,23,90.0
4,20,91,22,21,90.0
5,65,169,35,28,0.0
6,877,173,11,10,90.0
7,129,200,25,22,0.0
8,266,274,18,17,157.5
9,8,418,10,9,90.0
10,684,424,30,28,22.500000000000057
11,425,434,49,47,22.500000000000057
12,910,458,11,10,67.5
13,22,463,14,13,0.0
14,918,505,14,13,112.5
15,953,508,16,15,135.0
16,85,537,15,14,22.5
17,1117,540,12,11,90.0
18,380,542,62,58,0.0
19,991,571,37,36,90.0
20,990,580,38,37,90.0
21,502,581,79,56,0.0
22,562,582,65,47,0.0
23,553,586,69,56,22.5
24,952,596,23,22,157.5
25,416,619,102,95,0.0
26,436,619,108,102,22.5
27,1091,633,26,24,0.0
28,1038,640,31,28,90.0
29,880,650,25,24,0.0
30,281,694,58,56,0.0
31,510,698,61,58,22.500000000000057
32,995,712,26,25,90.0
33,871,725,27,24,0.0
34,839,731,23,21,90.0
35,234,751,55,50,90.0
36,234,759,51,47,0.0
37,523,777,60,57,67.5
38,799,781,23,21,0.0
39,994,800,17,16,157.5
40,916,813,27,25,22.500000000000057
41,814,837,26,25,157.5
42,875,845,36,32,157.5
43,1100,849,30,28,90.0
44,1070,852,30,29,90.0
45,523,856,52,48,0.0
46,181,860,48,44,0.0
47,235,863,41,40,90.0
48,19,872,22,20,90.0
49,578,880,26,24,0.0
