node_id,x,y,semi_major,semi_minor,angle
1,264,63,37,32,0.0
2,187,104,32,31,135.0
3,1057,106,39,38,112.5
4,503,136,29,27,90.0
5,468,209,35,32,90.0
6,49,251,30,29,67.49999999999994
7,499,318,31,30,0.0
8,277,322,36,35,112.5
9,47,358,32,31,22.5
10,768,359,29,28,22.5
11,661,392,23,22,90.0
12,228,469,27,26,90.0
13,430,508,25,24,67.5
14,418,583,24,23,157.5
15,514,584,26,25,0.0
16,290,662,41,40,22.500000000000057
17,640,678,30,29,22.5
18,782,685,33,32,0.0
19,36,713,40,37,90.0
20,722,841,32,30,90.0
21,301,879,26,25,0.0
22,702,885,21,19,0.0
