node_id,x,y,semi_major,semi_minor,angle
1,956,20,17,16,112.5
2,1062,35,18,17,67.5
3,19,42,22,20,90.0
4,633,77,84,78,0.0
5,669,77,84,78,0.0
6,242,89,36,34,22.5
7,109,96,51,49,0.0
8,158,99,55,51,0.0
9,299,132,54,53,90.0
10,302,132,56,54,0.0
11,723,136,64,47,90.0
12,38,138,42,39,90.0
13,731,200,54,53,90.0
14,767,222,74,71,22.500000000000057
15,530,241,64,63,0.0
16,794,291,114,101,112.5
17,87,301,75,64,22.500000000000057
18,838,302,114,94,157.5
19,1094,304,35,34,90.0
20,89,313,67,55,90.0
21,627,314,75,70,0.0
22,592,314,79,78,0.0
23,948,319,80,72,0.0
24,1002,338,79,78,112.5
25,754,345,125,122,67.5
26,322,352,43,42,0.0
27,161,370,51,44,0.0
28,561,517,53,51,157.5
29,186,519,93,88,67.49999999999994
30,158,532,74,72,90.0
31,660,532,76,72,67.5
32,568,664,84,74,22.5
33,580,664,76,69,0.0
34,1102,676,19,18,67.5
35,115,694,114,100,157.5
36,86,694,94,87,90.0
37,1106,696,22,20,90.0
38,171,700,82,76,0.0
39,1099,725,19,18,90.0
40,69,728,76,70,90.0
41,935,738,20,17,112.5
42,907,767,16,15,67.5
43,993,829,22,18,67.49999999999994
44,1005,849,21,17,67.5
45,843,859,17,16,157.5
46,591,861,47,43,0.0
47,41,865,39,38,0.0
48,411,888,17,16,0.0
49,1085,888,17,16,0.0
50,239,889,16,15,0.0
