node_id,x,y,semi_major,semi_minor,angle
1,122,29,31,30,0.0
2,829,53,57,54,0.0
3,1100,53,30,28,90.0
4,1062,56,47,45,22.500000000000057
5,118,129,50,49,90.0
6,1102,160,27,26,90.0
7,732,218,50,49,135.0
8,193,348,55,53,90.0
9,677,555,37,36,90.0
10,209,574,64,60,90.0
11,250,582,66,65,22.500000000000057
12,460,669,42,41,135.0
13,698,671,58,53,0.0
14,932,747,51,49,0.0
15,1095,760,36,33,90.0
16,419,778,36,34,0.0
17,700,780,57,55,90.0
18,259,794,39,38,112.5
19,856,795,68,54,90.0
20,802,796,57,53,0.0
21,318,818,40,35,0.0
22,969,821,36,35,157.5
23,870,858,47,46,0.0
24,916,859,46,45,0.0
25,92,867,40,37,0.0
