node_id,x,y,semi_major,semi_minor,angle
1,534,13,15,14,0.0
2,118,27,29,28,0.0
3,1060,45,47,46,0.0
4,1096,50,33,32,90.0
5,889,56,43,40,0.0
6,112,130,52,51,67.49999999999994
7,1105,167,25,23,90.0
8,575,219,35,34,90.0
9,722,231,55,54,135.0
10,196,345,58,57,67.5
11,196,597,67,62,0.0
12,231,600,71,65,22.5
13,677,669,58,54,112.5
14,673,696,57,55,90.0
15,676,780,47,45,90.0
16,875,798,70,61,90.0
17,1092,799,37,36,90.0
18,246,803,41,37,22.5
19,1002,824,36,35,157.5
20,783,829,16,15,90.0
21,313,839,43,39,0.0
22,144,848,61,56,0.0
23,878,855,51,49,0.0
24,437,895,10,9,90.0
