node_id,x,y,semi_major,semi_minor,angle
1,534,62,21,18,90.0
2,1075,113,37,36,112.5
3,868,117,20,19,157.5
4,499,153,21,20,67.49999999999994
5,954,188,31,30,90.0
6,1093,192,24,23,90.0
7,1011,218,17,16,157.5
8,957,228,27,26,90.0
9,5,229,6,5,22.500000000000057
10,985,234,29,27,0.0
11,1110,236,11,10,0.0
12,65,238,30,28,90.0
13,65,246,31,30,90.0
14,1043,269,17,16,90.0
15,987,270,27,24,90.0
16,197,273,19,16,0.0
17,529,273,16,15,90.0
18,225,279,25,24,90.0
19,143,299,35,31,90.0
20,154,299,33,31,90.0
21,147,300,35,33,0.0
22,546,303,20,19,0.0
23,883,317,25,24,157.5
24,504,320,26,25,22.500000000000057
25,218,324,19,18,90.0
26,1090,338,18,17,90.0
27,756,339,22,21,157.5
28,287,352,20,18,67.49999999999994
29,251,357,12,11,0.0
30,326,367,25,23,90.0
31,305,367,23,22,0.0
32,93,373,20,19,90.0
33,904,374,22,20,90.0
34,985,376,22,21,90.0
35,635,394,14,13,22.5
36,241,395,18,16,22.5
37,342,395,23,22,45.0
38,769,409,19,18,157.5
39,990,415,21,20,90.0
40,279,426,29,28,22.5
41,589,441,18,17,90.0
42,570,442,18,17,0.0
43,308,444,23,21,22.500000000000057
44,13,448,15,14,90.0
45,826,450,38,34,90.0
46,663,458,19,18,90.0
47,738,466,23,22,22.5
48,685,473,23,21,22.500000000000057
49,763,491,20,17,22.500000000000057
50,251,521,23,22,22.5
51,676,529,18,16,67.49999999999994
52,680,552,21,20,90.0
53,721,554,19,17,0.0
54,253,560,18,17,22.5
55,125,572,26,24,67.49999999999994
56,278,582,21,20,112.5
57,663,582,18,16,90.0
58,168,627,25,24,67.5
59,832,632,32,31,67.49999999999994
60,737,639,29,27,112.5
61,682,665,30,25,22.500000000000057
62,700,674,37,34,0.0
63,126,688,18,17,90.0
64,908,701,34,30,67.5
65,700,703,34,33,0.0
66,129,712,16,15,67.5
67,92,745,18,17,0.0
68,1076,752,38,34,90.0
69,8,762,10,9,90.0
70,753,785,29,28,90.0
71,858,808,36,35,90.0
72,711,824,22,21,157.5
73,354,876,30,28,0.0
74,236,883,19,16,157.5
