node_id,x,y,semi_major,semi_minor,angle
1,531,54,23,22,157.5
2,175,78,18,17,112.5
3,1124,95,5,4,90.0
4,196,96,23,22,112.5
5,1082,119,35,34,90.0
6,199,156,36,31,157.5
7,222,159,27,26,0.0
8,969,193,38,37,157.5
9,393,208,17,16,67.5
10,970,221,40,35,90.0
11,1055,225,23,22,67.5
12,988,232,42,31,90.0
13,17,234,19,18,90.0
14,75,237,34,30,90.0
15,254,250,17,16,157.5
16,1034,265,26,25,0.0
17,992,267,31,30,67.5
18,525,302,30,29,135.0
19,144,309,28,27,67.5
20,511,309,29,28,67.5
21,706,314,21,20,90.0
22,222,323,17,16,90.0
23,1076,327,14,12,0.0
24,296,329,15,14,0.0
25,758,339,28,27,112.5
26,980,380,26,25,90.0
27,262,382,27,26,0.0
28,268,382,27,25,0.0
29,318,387,32,28,22.5
30,638,393,25,22,0.0
31,988,399,19,18,90.0
32,487,409,20,19,22.5
33,347,410,31,29,90.0
34,347,419,30,28,90.0
35,669,423,23,21,90.0
36,601,430,18,17,90.0
37,1033,442,17,16,112.5
38,825,449,21,19,90.0
39,668,453,24,23,22.5
40,742,461,15,14,22.5
41,621,464,14,13,0.0
42,984,466,26,25,90.0
43,696,482,20,19,112.5
44,774,489,21,19,22.500000000000057
45,300,502,25,24,90.0
46,306,524,25,23,67.5
47,607,539,17,16,67.5
48,304,557,21,19,112.5
49,115,564,23,22,90.0
50,610,564,17,16,112.5
51,712,564,36,35,0.0
52,739,564,39,34,0.0
53,283,573,30,22,0.0
54,763,620,32,31,67.5
55,165,636,18,17,90.0
56,135,681,19,18,90.0
57,722,682,28,27,90.0
58,917,703,34,32,67.5
59,1077,751,32,30,0.0
60,756,778,26,24,90.0
61,75,791,15,14,90.0
62,857,808,39,37,90.0
63,857,827,38,35,0.0
64,364,881,24,23,90.0
65,713,892,13,12,0.0
