node_id,x,y,semi_major,semi_minor,angle
1,1104,17,19,18,90.0
2,428,55,58,56,0.0
3,43,65,48,44,90.0
4,115,65,59,57,0.0
5,638,67,69,68,90.0
6,665,67,74,68,0.0
7,301,92,59,56,22.500000000000057
8,381,92,70,61,112.5
9,735,158,74,70,90.0
10,505,169,43,42,22.500000000000057
11,594,173,61,57,67.49999999999994
12,422,175,42,40,90.0
13,1089,295,39,38,0.0
14,874,307,105,99,0.0
15,933,342,99,95,157.5
16,986,345,90,84,90.0
17,894,392,51,50,157.5
18,1061,427,72,67,90.0
19,1053,427,74,72,67.5
20,107,454,107,76,90.0
21,753,462,59,54,67.49999999999994
22,215,471,57,55,0.0
23,95,488,87,74,112.5
24,98,643,67,65,67.49999999999994
25,83,663,59,48,0.0
26,44,664,49,45,90.0
27,981,697,17,16,157.5
28,232,706,55,54,157.5
29,1096,710,17,16,112.5
30,232,716,56,55,90.0
31,1013,760,19,18,157.5
32,638,796,56,51,90.0
33,441,826,63,57,90.0
34,441,842,59,58,0.0
35,923,848,17,16,90.0
36,990,849,24,23,157.5
37,512,856,49,48,0.0
