node_id,x,y,semi_major,semi_minor,angle
1,989,15,17,16,0.0
2,1110,64,19,18,90.0
3,43,83,48,44,90.0
4,582,139,41,30,0.0
5,58,142,61,59,90.0
6,583,145,36,35,0.0
7,123,146,83,61,0.0
8,611,147,36,34,112.5
9,349,184,47,44,22.5
10,499,188,55,48,0.0
11,506,188,51,50,0.0
12,208,193,79,69,112.5
13,488,202,54,43,22.5
14,572,261,17,15,112.5
15,680,261,34,29,67.5
16,973,305,51,45,67.49999999999994
17,528,306,38,37,90.0
18,1078,311,54,50,90.0
19,1078,315,54,50,90.0
20,839,319,60,57,157.5
21,673,323,46,41,67.49999999999994
22,908,325,64,47,0.0
23,1048,333,37,32,0.0
24,303,343,97,93,90.0
25,675,344,42,40,67.5
26,774,352,60,59,135.0
27,551,364,71,60,90.0
28,544,395,93,72,67.49999999999994
29,648,414,48,47,90.0
30,487,454,146,139,0.0
31,355,454,133,122,90.0
32,512,485,117,111,90.0
33,602,535,50,49,22.5
34,269,572,85,68,67.5
35,1040,599,26,25,112.5
36,945,617,11,10,0.0
37,632,617,46,36,112.5
38,995,639,32,30,67.5
39,546,671,65,64,90.0
40,974,708,22,20,90.0
41,853,722,36,34,90.0
42,849,739,38,36,112.5
43,81,753,22,19,90.0
44,29,799,32,30,90.0
45,872,806,19,18,67.5
46,547,821,56,55,90.0
47,1103,831,27,25,90.0
48,1038,843,21,18,0.0
49,854,862,24,23,157.5
50,855,867,25,24,67.5
51,853,885,20,19,0.0
52,1035,889,16,15,90.0
