node_id,x,y,radius
1,1042,6,9.0
2,736,37,37.21558813185679
3,326,54,58.309518948453004
4,207,54,58.18934610390462
5,351,57,76.89603370785778
6,146,67,85.0
7,811,153,49.9799959983992
8,895,256,61.0
9,1014,260,52.0
10,868,262,68.8839603971781
11,1091,290,37.0
12,861,320,60.00833275470999
13,58,341,66.64833081180653
14,966,459,70.0
15,1066,473,63.0
16,1054,473,63.0
17,796,520,62.07253821135398
18,745,606,39.81205847478876
19,687,693,57.0087712549569
20,1039,779,13.92838827718412
21,987,783,14.317821063276353
22,616,795,38.2099463490856
23,1043,813,12.0
24,1093,826,26.0
25,982,827,14.035668847618199
26,1081,828,24.351591323771842
27,999,832,14.866068747318506
28,653,866,37.0
29,976,889,12.649110640673518
