node_id,x,y,radius
1,883,17,23.08679276123039
2,999,19,24.041630560342615
3,1110,33,17.46424919657298
4,1114,108,14.560219778561036
5,175,166,27.313000567495326
6,157,192,31.76476034853718
7,246,231,21.95449840010015
8,186,246,17.08800749063506
9,372,255,35.0
10,394,258,38.47076812334269
11,396,264,44.721359549995796
12,396,282,41.23105625617661
13,483,320,21.470910553583888
14,238,320,29.0
15,958,322,36.013886210738214
16,512,372,45.5411901469428
17,359,378,46.2709412050371
18,329,381,43.73785545725808
19,799,387,25.632011235952593
20,375,402,37.21558813185679
21,683,422,42.941821107167776
22,452,427,41.97618372363071
23,367,454,23.0
24,313,484,47.4236228055175
25,332,493,51.15662224971465
26,938,506,16.0
27,439,519,56.79788728465171
28,581,533,53.9351462406472
29,999,555,21.93171219946131
30,394,578,94.33981132056604
31,381,578,94.04786015641186
32,948,578,19.313207915827967
33,451,587,90.80198235721508
34,869,601,11.0
35,953,605,12.0
36,1095,625,27.65863337187866
37,868,647,27.459060435491963
38,874,652,28.635642126552707
39,276,668,51.0
40,529,699,56.0
41,984,713,25.96150997149434
42,835,725,16.76305461424021
43,903,736,17.0
44,219,745,39.56008088970496
45,533,761,58.215118311311535
46,188,779,34.713109915419565
47,802,788,14.317821063276353
48,982,797,10.0
49,902,806,19.697715603592208
50,183,823,40.0
51,70,828,43.68065933568311
52,813,837,28.231188426986208
53,859,837,27.892651361962706
54,1102,844,26.0
55,531,848,52.172789842982326
56,205,878,26.0
57,587,880,24.0
58,1056,883,22.847319317591726
59,804,894,11.045361017187261
