node_id,x,y,radius
1,215,11,16.401219466856727
2,252,30,21.0
3,376,49,27.459060435491963
4,306,72,21.0
5,382,83,21.37755832643195
6,672,94,17.72004514666935
7,858,114,17.029386365926403
8,1044,120,30.083217912982647
9,1092,121,25.317977802344327
10,919,157,21.840329667841555
11,560,167,22.0
12,1022,172,15.0
13,127,198,12.206555615733702
14,625,200,17.88854381999832
15,510,200,16.401219466856727
16,468,202,17.0
17,891,215,16.1245154965971
18,12,221,16.64331697709324
19,415,224,8.246211251235321
20,771,226,19.697715603592208
21,811,227,17.0
22,63,286,18.0
23,1034,395,14.866068747318506
24,893,396,13.601470508735444
25,109,407,28.231188426986208
26,831,408,9.0
27,888,413,19.924858845171276
28,971,419,16.0
29,889,436,20.0
30,145,436,25.96150997149434
31,193,437,30.01666203960727
32,1054,439,23.08679276123039
33,968,446,20.024984394500787
34,7,454,8.54400374531753
35,812,462,17.26267650163207
36,1036,478,20.396078054371138
37,800,482,18.35755975068582
38,1032,519,22.0
39,823,543,20.396078054371138
40,1093,566,20.8806130178211
41,105,594,34.48187929913333
42,718,600,25.495097567963924
43,715,615,28.30194339616981
44,123,626,25.019992006393608
45,143,633,19.6468827043885
46,730,680,22.847319317591726
47,769,683,18.0
48,25,690,27.294688127912362
49,1108,699,24.186773244895647
50,100,709,13.892443989449804
51,702,713,15.524174696260024
52,709,749,18.0
53,415,752,25.632011235952593
54,1041,752,35.0
55,365,776,42.44997055358225
56,346,843,69.26037828369117
57,736,843,19.0
58,314,852,51.35172830587107
59,434,865,39.84971769034255
60,178,882,23.08679276123039
61,755,893,14.142135623730951
