node_id,x,y,radius
1,1094,58,33.0
2,222,69,27.294688127912362
3,1036,120,28.861739379323623
4,165,130,30.265491900843113
5,318,148,24.351591323771842
6,487,159,30.675723300355934
7,447,208,34.36568055487916
8,36,242,29.120439557122072
9,491,324,23.0
10,41,355,33.1058907144937
11,239,481,24.08318915758459
12,435,536,28.861739379323623
13,16,568,17.029386365926403
14,435,575,28.792360097775937
15,272,676,25.495097567963924
16,626,682,31.0
17,324,684,29.0
18,799,684,44.14748010928823
19,205,694,22.80350850198276
20,331,739,31.25699921617557
21,262,790,31.78049716414141
22,74,874,32.984845004941285
23,649,881,21.470910553583888
