node_id,x,y,radius
1,725,10,13.0
2,160,68,13.416407864998739
3,120,134,30.083217912982647
4,318,167,19.924858845171276
5,812,202,33.54101966249684
6,60,369,32.55764119219941
7,242,504,24.515301344262525
8,17,558,23.706539182259394
9,436,573,28.284271247461902
10,876,686,34.92849839314596
11,632,693,30.083217912982647
12,28,704,34.48187929913333
13,192,707,27.892651361962706
14,329,713,37.21558813185679
15,336,741,43.01162633521314
16,372,747,38.8329756778952
17,884,759,31.016124838541646
18,199,785,30.805843601498726
19,452,788,26.0
20,52,794,29.5296461204668
21,264,802,29.0
22,1070,831,27.0
23,472,840,32.0
24,708,851,25.553864678361276
25,537,862,38.48376280978771
26,581,863,32.0
27,63,880,24.73863375370596
28,370,886,20.591260281974
