node_id,x,y,radius
1,122,29,31.0
2,829,53,54.3415126767741
3,1100,53,28.284271247461902
4,1062,56,44.598206241955516
5,118,129,48.05205510693585
6,1102,160,26.019223662515376
7,732,218,48.104053883222775
8,193,348,52.03844732503075
9,677,555,35.17101079013795
10,209,574,59.033888572581766
11,250,582,62.177166226839255
12,460,669,40.24922359499622
13,698,671,51.15662224971465
14,932,747,46.87216658103186
15,1095,760,39.44616584663204
16,419,778,33.13608305156178
17,700,780,53.75872022286245
18,259,794,38.01315561749642
19,856,795,52.03844732503075
20,802,796,50.635955604688654
21,318,818,35.0
22,969,821,33.95585369269929
23,870,858,45.044422518220834
24,916,859,44.40720662234904
25,92,867,41.14608122288197
