node_id,x,y,radius
1,531,54,21.18962010041709
2,175,78,17.46424919657298
3,1124,95,4.0
4,196,96,20.248456731316587
5,1082,119,33.52610922848042
6,199,156,30.463092423455635
7,222,159,25.079872407968907
8,969,193,35.4400902933387
9,393,208,15.524174696260024
10,970,221,35.0
11,1055,225,20.09975124224178
12,988,232,30.01666203960727
13,17,234,18.0
14,75,237,30.0
15,254,250,16.1245154965971
16,1034,265,24.515301344262525
17,992,267,29.410882339705484
18,525,302,28.30194339616981
19,144,309,25.80697580112788
20,511,309,26.92582403567252
21,706,314,19.1049731745428
22,222,323,15.132745950421556
23,1076,327,12.0
24,296,329,13.601470508735444
25,758,339,25.942243542145693
26,980,380,24.186773244895647
27,262,382,25.079872407968907
28,268,382,25.0
29,318,387,27.202941017470888
30,638,393,21.02379604162864
31,988,399,18.0
32,487,409,19.235384061671343
33,347,410,27.459060435491963
34,347,419,27.294688127912362
35,669,423,20.223748416156685
36,601,430,16.278820596099706
37,1033,442,15.297058540778355
38,825,449,19.0
39,668,453,21.840329667841555
40,742,461,13.601470508735444
41,621,464,13.0
42,984,466,24.186773244895647
43,696,482,18.788294228055936
44,774,489,19.235384061671343
45,300,502,23.53720459187964
46,306,524,22.135943621178654
47,607,539,15.620499351813308
48,304,557,18.973665961010276
49,115,564,21.02379604162864
50,610,564,16.0312195418814
51,712,564,34.0147027033899
52,739,564,34.0
53,283,573,22.0
54,763,620,29.832867780352597
55,165,636,17.0
56,135,681,17.72004514666935
57,722,682,26.019223662515376
58,917,703,31.04834939252005
59,1077,751,30.0
60,756,778,24.0
61,75,791,14.0
62,857,808,37.0
63,857,827,35.0
64,364,881,23.0
65,713,892,14.866068747318506
