node_id,x,y,radius
1,748,33,35.05709628591621
2,210,34,36.49657518178932
3,118,42,48.75448697299562
4,312,45,45.0
5,325,45,50.99019513592785
6,210,68,36.0
7,1077,76,13.92838827718412
8,737,116,37.64306044943742
9,132,122,51.03920062069938
10,821,163,44.94441010848846
11,1056,248,62.289646009589745
12,127,318,48.83646178829912
13,975,476,75.0
14,1056,483,74.16872656315464
15,1034,483,77.10382610480494
16,801,535,72.53275122315436
17,1114,574,14.0
18,722,681,49.47726750741192
19,597,793,38.8329756778952
20,1097,857,30.0
21,207,875,29.427877939124322
