node_id,x,y,radius
1,1033,6,8.0
2,40,67,45.39823785126467
3,635,69,69.0
4,650,69,70.0
5,115,73,53.600373133029585
6,115,77,49.64876634922564
7,293,95,61.0
8,326,100,58.137767414994535
9,716,103,55.71355310873648
10,37,160,45.48626166217664
11,588,198,57.21887800367987
12,424,200,37.94733192202055
13,717,212,54.74486277268398
14,788,216,53.9351462406472
15,764,216,54.230987451824994
16,1087,293,41.0
17,870,301,89.98888820293314
18,992,336,76.79192665899195
19,1081,410,47.51841748206689
20,108,420,71.0
21,744,456,56.32051136131489
22,145,470,77.47257579298626
23,205,476,63.00793600809346
24,534,635,43.04648650006177
25,641,636,44.10215414239989
26,93,665,82.0
27,982,710,14.0
28,176,714,77.88452991448301
29,171,741,70.11419257183242
30,952,746,13.341664064126334
31,1017,759,16.492422502470642
32,864,797,10.0
33,622,827,50.08991914547278
34,994,844,20.8806130178211
35,928,846,14.0
36,644,864,41.10960958218893
37,422,868,36.0
38,1078,893,11.180339887498949
