node_id,x,y,radius
1,921,5,7.280109889280518
2,843,21,22.561028345356956
3,995,28,25.709920264364882
4,844,51,20.0
5,900,108,13.892443989449804
6,885,128,15.231546211727817
7,1014,130,24.596747752497688
8,9,353,13.341664064126334
9,62,415,19.0
10,63,426,20.0
11,94,438,8.48528137423857
12,100,461,8.54400374531753
13,26,468,18.0
14,1041,496,17.11724276862369
15,1116,547,13.92838827718412
16,1062,557,25.0
17,904,564,24.041630560342615
18,859,573,19.1049731745428
19,1002,574,29.017236257093817
20,422,602,66.94027188471824
21,787,651,33.13608305156178
22,411,682,86.05230967266364
23,454,682,85.84287972802403
24,1111,698,23.323807579381203
25,256,699,35.38361202590826
26,287,734,51.0
27,777,754,24.041630560342615
28,813,765,23.0
29,500,772,61.40032573203501
30,265,786,41.43669871020132
31,1008,805,24.331050121192877
32,812,829,24.041630560342615
33,750,833,9.219544457292887
34,784,845,17.46424919657298
35,100,847,20.518284528683193
36,194,848,42.2965719651132
37,243,848,46.95742752749558
38,1077,850,29.0
39,892,857,31.04834939252005
