node_id,x,y,radius
1,883,14,16.278820596099706
2,62,37,41.340053217188775
3,61,47,32.55764119219941
4,1088,61,40.0
5,168,131,19.924858845171276
6,1085,143,37.12142238654117
7,55,164,40.01249804748511
8,1001,197,29.0
9,39,266,32.57299494980466
10,529,274,26.0
11,384,311,26.570660511172846
12,504,330,35.0
13,453,333,33.734255586866
14,238,340,34.0
15,825,343,20.024984394500787
16,74,347,32.0624390837628
17,142,347,35.4400902933387
18,1078,370,22.0
19,546,405,24.0
20,623,412,27.459060435491963
21,457,451,18.973665961010276
22,517,456,21.0
23,527,520,22.090722034374522
24,13,527,15.0
25,224,543,30.4138126514911
26,862,563,30.59411708155671
27,505,590,26.019223662515376
28,482,590,25.495097567963924
29,638,602,24.698178070456937
30,713,607,24.0
31,563,610,22.0
32,1096,624,28.0
33,377,628,20.615528128088304
34,1001,652,34.0
35,462,660,18.0
36,382,667,15.0
37,679,689,22.02271554554524
38,167,691,23.323807579381203
39,518,691,15.231546211727817
40,143,707,24.515301344262525
41,616,729,28.0
42,638,729,29.0
43,533,777,14.0
44,800,787,24.186773244895647
45,45,816,23.259406699226016
46,165,832,18.0
47,576,859,14.317821063276353
48,46,873,18.027756377319946
49,76,875,17.72004514666935
