node_id,x,y,radius
1,765,8,11.0
2,195,17,18.0
3,371,40,23.194827009486403
4,539,65,15.0
5,206,74,13.92838827718412
6,694,102,18.439088914585774
7,281,107,18.0
8,864,108,17.46424919657298
9,293,108,18.24828759089466
10,1056,123,37.36308338453881
11,1063,123,37.0
12,321,153,16.1245154965971
13,1009,169,23.40939982143925
14,927,179,20.615528128088304
15,508,180,24.351591323771842
16,1096,184,15.297058540778355
17,926,209,22.02271554554524
18,817,233,16.0
19,755,238,10.44030650891055
20,937,241,17.11724276862369
21,916,263,21.0
22,191,279,12.165525060596439
23,671,287,13.152946437965905
24,479,294,13.601470508735444
25,823,295,17.0
26,14,299,16.1245154965971
27,777,311,17.46424919657298
28,794,311,17.029386365926403
29,188,339,15.0
30,901,339,13.341664064126334
31,106,359,21.0
32,958,380,19.4164878389476
33,236,393,18.24828759089466
34,196,399,23.706539182259394
35,1021,402,20.0
36,829,405,15.231546211727817
37,983,407,21.18962010041709
38,106,410,25.709920264364882
39,737,410,13.152946437965905
40,806,411,15.033296378372908
41,873,414,17.0
42,188,429,26.30589287593181
43,879,444,14.0
44,204,462,28.178005607210743
45,823,478,24.0
46,838,478,23.53720459187964
47,732,523,13.341664064126334
48,847,547,22.80350850198276
49,132,552,21.02379604162864
50,126,575,21.095023109728988
51,715,580,21.0
52,718,609,33.60059523282288
53,720,612,33.61547262794322
54,146,617,22.825424421026653
55,720,634,28.0
56,733,663,18.439088914585774
57,40,667,10.04987562112089
58,687,667,13.0
59,9,674,10.04987562112089
60,1112,681,15.297058540778355
61,722,694,16.76305461424021
62,83,703,22.090722034374522
63,737,758,25.0
64,1061,758,40.0
65,415,765,23.0
66,760,810,26.0
67,862,829,23.40939982143925
68,343,852,54.817880294662984
69,430,881,24.020824298928627
