node_id,x,y,radius
1,842,15,19.924858845171276
2,993,23,27.459060435491963
3,741,34,9.433981132056603
4,804,89,23.08679276123039
5,1017,106,19.6468827043885
6,1112,118,21.93171219946131
7,887,127,21.540659228538015
8,4,265,6.324555320336759
9,82,311,14.0
10,129,342,16.76305461424021
11,92,364,13.0
12,73,429,20.0
13,1071,550,28.635642126552707
14,821,556,20.024984394500787
15,1011,583,30.0
16,62,597,12.0
17,8,623,11.661903789690601
18,45,627,12.806248474865697
19,786,647,34.713109915419565
20,777,669,35.510561809129406
21,883,694,29.154759474226502
22,416,700,89.45389874119518
23,443,700,88.05112151472007
24,284,749,56.089214649520635
25,781,759,20.0
26,821,769,20.0
27,491,773,67.80117993073571
28,264,790,46.04345773288535
29,722,801,27.0
30,1014,804,26.0
31,819,829,22.47220505424423
32,783,845,21.540659228538015
33,198,850,46.04345773288535
34,236,850,52.32590180780452
35,83,852,9.848857801796104
36,1076,851,28.635642126552707
37,900,856,29.274562336608895
38,21,874,23.0
39,104,885,19.235384061671343
