node_id,x,y,radius
1,741,4,6.0
2,1061,35,16.492422502470642
3,24,53,31.32091952673165
4,630,75,76.0
5,652,75,77.00649323271382
6,679,84,72.53275122315436
7,334,88,40.52159917870962
8,243,90,31.016124838541646
9,108,91,50.0
10,113,91,51.0
11,167,100,51.78802950489621
12,311,126,58.872744118140105
13,722,131,51.0
14,40,141,41.23105625617661
15,542,230,60.01666435249463
16,753,261,82.0
17,575,291,57.55866572463264
18,749,302,95.2732911156112
19,85,312,65.0
20,919,317,67.47592163134935
21,951,317,69.12307863514182
22,86,318,64.03124237432849
23,1001,333,75.43208866258443
24,754,336,101.24228365658294
25,321,353,37.8549864614954
26,1090,413,38.01315561749642
27,738,474,68.3593446428504
28,182,498,85.0
29,181,508,86.46964785403026
30,554,517,45.5411901469428
31,156,527,66.18912297349165
32,660,544,59.09314681077663
33,563,658,64.4980619863884
34,588,658,63.0
35,1104,677,18.439088914585774
36,101,689,105.67875850898325
37,1107,695,20.0
38,128,705,90.33825324855468
39,167,705,79.22752047110903
40,934,738,19.4164878389476
41,899,765,13.152946437965905
42,891,812,19.0
43,992,832,19.209372712298546
44,597,858,61.326992425847855
45,922,870,13.601470508735444
46,414,885,20.615528128088304
47,1083,889,14.0
48,244,893,12.649110640673518
